"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"26763","ENSG00000226470.1",0,0,0,0,0,0.5,0.5
"26764","ENSG00000226471.6",0,0,0,0,0,0.5,0.5
"26765","ENSG00000226472.8",0,0,0,0,0,0.5,0.5
"26766","ENSG00000226473.2",0,0,0,0,0,0.5,0.5
"26767","ENSG00000226474.1",0,0,0,0,0,0.5,0.5
"26768","ENSG00000226476.5",0,0,0,0,0,0.5,0.5
"26769","ENSG00000226477.1",0,0,0,0,0,0.5,0.5
"26770","ENSG00000226478.3",0,0,0,0,0,0.5,0.5
"26771","ENSG00000226479.4",0,0,0,0,0,0.5,0.5
"26772","ENSG00000226480.1",0,0,0,0,0,0.5,0.5
"26773","ENSG00000226481.3",0,0,0,0,0,0.5,0.5
"26774","ENSG00000226482.1",0,0,0,0,0,0.5,0.5
"26775","ENSG00000226483.2",0,0,0,0,0,0.5,0.5
"26776","ENSG00000226484.2",0,0,0,0,0,0.5,0.5
"26777","ENSG00000226485.1",0,0,0,0,0,0.5,0.5
"26778","ENSG00000226486.2",0,0,0,0,0,0.5,0.5
"26779","ENSG00000226487.1",0,0,0,0,0,0.5,0.5
"26780","ENSG00000226488.2",0,0,0,0,0,0.5,0.5
"26781","ENSG00000226489.1",0,0,0,0,0,0.5,0.5
"26782","ENSG00000226490.2",0,0,0,0,0,0.5,0.5
"26783","ENSG00000226491.1",0,0,0,0,0,0.5,0.5
"26784","ENSG00000226493.1",0,0,0,0,0,0.5,0.5
"26785","ENSG00000226496.3",0,0,0,0,0,0.5,0.5
"26786","ENSG00000226497.1",0,0,0,0,0,0.5,0.5
"26787","ENSG00000226498.2",0,0,0,0,0,0.5,0.5
"26788","ENSG00000226499.1",0,0,0,0,0,0.5,0.5
"26789","ENSG00000226500.2",0,0,0,0,0,0.5,0.5
"26790","ENSG00000226501.2",0,0,0,0,0,0.5,0.5
"26791","ENSG00000226502.2",0,0,0,0,0,0.5,0.5
"26792","ENSG00000226504.1",0,0,0,0,0,0.5,0.5
"26793","ENSG00000226506.6",0,0,0,0,0,0.5,0.5
"26794","ENSG00000226507.1",0,0,0,0,0,0.5,0.5
"26795","ENSG00000226508.1",0,0,0,0,0,0.5,0.5
"26796","ENSG00000226509.1",0,0,0,0,0,0.5,0.5
"26797","ENSG00000226510.1",0,0,0,0,0,0.5,0.5
"26798","ENSG00000226515.1",0,0,0,0,0,0.5,0.5
"26799","ENSG00000226516.7",0,0,0,0,0,0.5,0.5
"26800","ENSG00000226519.2",0,0,0,0,0,0.5,0.5
"26801","ENSG00000226520.1",0,0,0,0,0,0.5,0.5
"26802","ENSG00000226521.7",0,0,0,0,0,0.5,0.5
"26803","ENSG00000226522.1",0,0,0,0,0,0.5,0.5
"26804","ENSG00000226523.1",0,0,0,0,0,0.5,0.5
"26805","ENSG00000226525.5",0,0,0,0,0,0.5,0.5
"26806","ENSG00000226526.1",0,0,0,0,0,0.5,0.5
"26807","ENSG00000226527.2",0,0,0,0,0,0.5,0.5
"26808","ENSG00000226529.1",0,0,0,0,0,0.5,0.5
"26809","ENSG00000226530.2",0,0,0,0,0,0.5,0.5
"26810","ENSG00000226532.1",0,0,0,0,0,0.5,0.5
"26811","ENSG00000226533.1",0,0,0,0,0,0.5,0.5
"26812","ENSG00000226534.1",0,0,0,0,0,0.5,0.5
"26813","ENSG00000226535.1",0,0,0,0,0,0.5,0.5
"26814","ENSG00000226536.1",0,0,0,0,0,0.5,0.5
"26815","ENSG00000226537.2",0,0,0,0,0,0.5,0.5
"26816","ENSG00000226539.1",0,0,0,0,0,0.5,0.5
"26817","ENSG00000226540.2",0,0,0,0,0,0.5,0.5
"26818","ENSG00000226541.1",0,0,0,0,0,0.5,0.5
"26819","ENSG00000226542.1",0,0,0,0,0,0.5,0.5
"26820","ENSG00000226543.3",0,0,0,0,0,0.5,0.5
"26821","ENSG00000226544.4",0,0,0,0,0,0.5,0.5
"26822","ENSG00000226545.1",0,0,0,0,0,0.5,0.5
"26823","ENSG00000226547.2",0,0,0,0,0,0.5,0.5
"26824","ENSG00000226548.1",0,0,0,0,0,0.5,0.5
"26825","ENSG00000226549.3",0,0,0,0,0,0.5,0.5
"26826","ENSG00000226552.2",0,0,0,0,0,0.5,0.5
"26827","ENSG00000226553.1",0,0,0,0,0,0.5,0.5
"26828","ENSG00000226554.1",0,0,0,0,0,0.5,0.5
"26829","ENSG00000226555.1",0,0,0,0,0,0.5,0.5
"26830","ENSG00000226556.2",0,0,0,0,0,0.5,0.5
"26831","ENSG00000226557.1",0,0,0,0,0,0.5,0.5
"26832","ENSG00000226558.1",0,0,0,0,0,0.5,0.5
"26833","ENSG00000226562.4",0,0,0,0,0,0.5,0.5
"26834","ENSG00000226564.1",0,0,0,0,0,0.5,0.5
"26835","ENSG00000226565.2",0,0,0,0,0,0.5,0.5
"26836","ENSG00000226566.2",0,0,0,0,0,0.5,0.5
"26837","ENSG00000226567.2",0,0,0,0,0,0.5,0.5
"26838","ENSG00000226570.2",0,0,0,0,0,0.5,0.5
"26839","ENSG00000226571.2",0,0,0,0,0,0.5,0.5
"26840","ENSG00000226572.1",0,0,0,0,0,0.5,0.5
"26841","ENSG00000226573.1",0,0,0,0,0,0.5,0.5
"26842","ENSG00000226576.1",0,0,0,0,0,0.5,0.5
"26843","ENSG00000226577.1",0,0,0,0,0,0.5,0.5
"26844","ENSG00000226578.1",0,0,0,0,0,0.5,0.5
"26845","ENSG00000226579.1",0,0,0,0,0,0.5,0.5
"26846","ENSG00000226580.1",0,0,0,0,0,0.5,0.5
"26847","ENSG00000226581.2",0,0,0,0,0,0.5,0.5
"26848","ENSG00000226582.1",0,0,0,0,0,0.5,0.5
"26849","ENSG00000226587.1",0,0,0,0,0,0.5,0.5
"26850","ENSG00000226590.1",0,0,0,0,0,0.5,0.5
"26851","ENSG00000226592.1",0,0,0,0,0,0.5,0.5
"26852","ENSG00000226594.1",0,0,0,0,0,0.5,0.5
"26853","ENSG00000226595.1",0,0,0,0,0,0.5,0.5
"26854","ENSG00000226597.1",0,0,0,0,0,0.5,0.5
"26855","ENSG00000226599.1",0,0,0,0,0,0.5,0.5
"26856","ENSG00000226600.3",0,0,0,0,0,0.5,0.5
"26857","ENSG00000226601.1",0,0,0,0,0,0.5,0.5
"26858","ENSG00000226604.2",0,0,0,0,0,0.5,0.5
"26859","ENSG00000226605.1",0,0,0,0,0,0.5,0.5
"26860","ENSG00000226608.3",0,0,0,0,0,0.5,0.5
"26861","ENSG00000226609.2",0,0,0,0,0,0.5,0.5
"26862","ENSG00000226611.2",0,0,0,0,0,0.5,0.5
"26863","ENSG00000226616.1",0,0,0,0,0,0.5,0.5
"26864","ENSG00000226617.1",0,0,0,0,0,0.5,0.5
"26865","ENSG00000226619.1",0,0,0,0,0,0.5,0.5
"26866","ENSG00000226620.8",0,0,0,0,0,0.5,0.5
"26867","ENSG00000226621.1",0,0,0,0,0,0.5,0.5
"26868","ENSG00000226622.6",0,0,0,0,0,0.5,0.5
"26869","ENSG00000226624.1",0,0,0,0,0,0.5,0.5
"26870","ENSG00000226625.1",0,0,0,0,0,0.5,0.5
"26871","ENSG00000226626.2",0,0,0,0,0,0.5,0.5
"26872","ENSG00000226627.2",0,0,0,0,0,0.5,0.5
"26873","ENSG00000226629.1",0,0,0,0,0,0.5,0.5
"26874","ENSG00000226631.1",0,0,0,0,0,0.5,0.5
"26875","ENSG00000226632.1",0,0,0,0,0,0.5,0.5
"26876","ENSG00000226633.2",0,0,0,0,0,0.5,0.5
"26877","ENSG00000226636.1",0,0,0,0,0,0.5,0.5
"26878","ENSG00000226640.2",0,0,0,0,0,0.5,0.5
"26879","ENSG00000226641.1",0,0,0,0,0,0.5,0.5
"26880","ENSG00000226642.1",0,0,0,0,0,0.5,0.5
"26881","ENSG00000226643.2",0,0,0,0,0,0.5,0.5
"26882","ENSG00000226644.5",0,0,0,0,0,0.5,0.5
"26883","ENSG00000226645.1",0,0,0,0,0,0.5,0.5
"26884","ENSG00000226646.1",0,0,0,0,0,0.5,0.5
"26885","ENSG00000226647.2",0,0,0,0,0,0.5,0.5
"26886","ENSG00000226648.2",0,0,0,0,0,0.5,0.5
"26887","ENSG00000226649.1",0,0,0,0,0,0.5,0.5
"26888","ENSG00000226650.6",0,0,0,0,0,0.5,0.5
"26889","ENSG00000226652.3",0,0,0,0,0,0.5,0.5
"26890","ENSG00000226653.3",0,0,0,0,0,0.5,0.5
"26891","ENSG00000226655.1",0,0,0,0,0,0.5,0.5
"26892","ENSG00000226658.1",0,0,0,0,0,0.5,0.5
"26893","ENSG00000226659.1",0,0,0,0,0,0.5,0.5
"26894","ENSG00000226660.2",0,0,0,0,0,0.5,0.5
"26895","ENSG00000226661.1",0,0,0,0,0,0.5,0.5
"26896","ENSG00000226662.2",0,0,0,0,0,0.5,0.5
"26897","ENSG00000226663.2",0,0,0,0,0,0.5,0.5
"26898","ENSG00000226664.1",0,0,0,0,0,0.5,0.5
"26899","ENSG00000226665.1",0,0,0,0,0,0.5,0.5
"26900","ENSG00000226666.1",0,0,0,0,0,0.5,0.5
"26901","ENSG00000226668.5",0,0,0,0,0,0.5,0.5
"26902","ENSG00000226669.2",0,0,0,0,0,0.5,0.5
"26903","ENSG00000226670.1",0,0,0,0,0,0.5,0.5
"26904","ENSG00000226671.1",0,0,0,0,0,0.5,0.5
"26905","ENSG00000226673.2",0,0,0,0,0,0.5,0.5
"26906","ENSG00000226674.11",0,0,0,0,0,0.5,0.5
"26907","ENSG00000226676.1",0,0,0,0,0,0.5,0.5
"26908","ENSG00000226677.3",0,0,0,0,0,0.5,0.5
"26909","ENSG00000226679.1",0,0,0,0,0,0.5,0.5
"26910","ENSG00000226680.2",0,0,0,0,0,0.5,0.5
"26911","ENSG00000226681.1",0,0,0,0,0,0.5,0.5
"26912","ENSG00000226683.2",0,0,0,0,0,0.5,0.5
"26913","ENSG00000226685.4",0,0,0,0,0,0.5,0.5
"26914","ENSG00000226686.8",0,0,0,0,0,0.5,0.5
"26915","ENSG00000226688.7",0,0,0,0,0,0.5,0.5
"26916","ENSG00000226690.8",0,0,0,0,0,0.5,0.5
"26917","ENSG00000226693.1",0,0,0,0,0,0.5,0.5
"26918","ENSG00000226694.2",0,0,0,0,0,0.5,0.5
"26919","ENSG00000226695.1",0,0,0,0,0,0.5,0.5
"26920","ENSG00000226696.6",0,0,0,0,0,0.5,0.5
"26921","ENSG00000226698.1",0,0,0,0,0,0.5,0.5
"26922","ENSG00000226699.1",0,0,0,0,0,0.5,0.5
"26923","ENSG00000226700.1",0,0,0,0,0,0.5,0.5
"26924","ENSG00000226701.1",0,0,0,0,0,0.5,0.5
"26925","ENSG00000226702.1",0,0,0,0,0,0.5,0.5
"26926","ENSG00000226703.1",0,0,0,0,0,0.5,0.5
"26927","ENSG00000226705.1",0,0,0,0,0,0.5,0.5
"26928","ENSG00000226706.1",0,0,0,0,0,0.5,0.5
"26929","ENSG00000226707.1",0,0,0,0,0,0.5,0.5
"26930","ENSG00000226708.1",0,0,0,0,0,0.5,0.5
"26931","ENSG00000226709.1",0,0,0,0,0,0.5,0.5
"26932","ENSG00000226711.7",0,0,0,0,0,0.5,0.5
"26933","ENSG00000226715.4",0,0,0,0,0,0.5,0.5
"26934","ENSG00000226716.1",0,0,0,0,0,0.5,0.5
"26935","ENSG00000226717.2",0,0,0,0,0,0.5,0.5
"26936","ENSG00000226718.1",0,0,0,0,0,0.5,0.5
"26937","ENSG00000226721.2",0,0,0,0,0,0.5,0.5
"26938","ENSG00000226722.4",0,0,0,0,0,0.5,0.5
"26939","ENSG00000226723.2",0,0,0,0,0,0.5,0.5
"26940","ENSG00000226724.1",0,0,0,0,0,0.5,0.5
"26941","ENSG00000226725.2",0,0,0,0,0,0.5,0.5
"26942","ENSG00000226726.1",0,0,0,0,0,0.5,0.5
"26943","ENSG00000226729.3",0,0,0,0,0,0.5,0.5
"26944","ENSG00000226733.4",0,0,0,0,0,0.5,0.5
"26945","ENSG00000226734.1",0,0,0,0,0,0.5,0.5
"26946","ENSG00000226739.1",0,0,0,0,0,0.5,0.5
"26947","ENSG00000226741.2",0,0,0,0,0,0.5,0.5
"26948","ENSG00000226742.4",0,0,0,0,0,0.5,0.5
"26949","ENSG00000226744.1",0,0,0,0,0,0.5,0.5
"26950","ENSG00000226745.2",0,0,0,0,0,0.5,0.5
"26951","ENSG00000226746.2",0,0,0,0,0,0.5,0.5
"26952","ENSG00000226747.6",0,0,0,0,0,0.5,0.5
"26953","ENSG00000226750.1",0,0,0,0,0,0.5,0.5
"26954","ENSG00000226751.2",0,0,0,0,0,0.5,0.5
"26955","ENSG00000226752.9",0,0,0,0,0,0.5,0.5
"26956","ENSG00000226753.1",0,0,0,0,0,0.5,0.5
"26957","ENSG00000226754.2",0,0,0,0,0,0.5,0.5
"26958","ENSG00000226755.2",0,0,0,0,0,0.5,0.5
"26959","ENSG00000226756.1",0,0,0,0,0,0.5,0.5
"26960","ENSG00000226757.2",0,0,0,0,0,0.5,0.5
"26961","ENSG00000226758.1",0,0,0,0,0,0.5,0.5
"26962","ENSG00000226759.8",0,0,0,0,0,0.5,0.5
"26963","ENSG00000226761.3",0,0,0,0,0,0.5,0.5
"26964","ENSG00000226762.3",0,0,0,0,0,0.5,0.5
"26965","ENSG00000226763.5",0,0,0,0,0,0.5,0.5
"26966","ENSG00000226764.2",0,0,0,0,0,0.5,0.5
"26967","ENSG00000226765.1",0,0,0,0,0,0.5,0.5
"26968","ENSG00000226766.1",0,0,0,0,0,0.5,0.5
"26969","ENSG00000226767.1",0,0,0,0,0,0.5,0.5
"26970","ENSG00000226769.1",0,0,0,0,0,0.5,0.5
"26971","ENSG00000226770.1",0,0,0,0,0,0.5,0.5
"26972","ENSG00000226771.1",0,0,0,0,0,0.5,0.5
"26973","ENSG00000226772.1",0,0,0,0,0,0.5,0.5
"26974","ENSG00000226773.1",0,0,0,0,0,0.5,0.5
"26975","ENSG00000226774.1",0,0,0,0,0,0.5,0.5
"26976","ENSG00000226776.1",0,0,0,0,0,0.5,0.5
"26977","ENSG00000226777.7",0,0,0,0,0,0.5,0.5
"26978","ENSG00000226779.1",0,0,0,0,0,0.5,0.5
"26979","ENSG00000226780.1",0,0,0,0,0,0.5,0.5
"26980","ENSG00000226781.1",0,0,0,0,0,0.5,0.5
"26981","ENSG00000226782.2",0,0,0,0,0,0.5,0.5
"26982","ENSG00000226783.1",0,0,0,0,0,0.5,0.5
"26983","ENSG00000226784.3",0,0,0,0,0,0.5,0.5
"26984","ENSG00000226789.1",0,0,0,0,0,0.5,0.5
"26985","ENSG00000226790.3",0,0,0,0,0,0.5,0.5
"26986","ENSG00000226791.7",0,0,0,0,0,0.5,0.5
"26987","ENSG00000226792.7",0,0,0,0,0,0.5,0.5
"26988","ENSG00000226794.1",0,0,0,0,0,0.5,0.5
"26989","ENSG00000226797.2",0,0,0,0,0,0.5,0.5
"26990","ENSG00000226798.1",0,0,0,0,0,0.5,0.5
"26991","ENSG00000226800.5",0,0,0,0,0,0.5,0.5
"26992","ENSG00000226801.2",0,0,0,0,0,0.5,0.5
"26993","ENSG00000226802.1",0,0,0,0,0,0.5,0.5
"26994","ENSG00000226803.9",0,0,0,0,0,0.5,0.5
"26995","ENSG00000226804.4",0,0,0,0,0,0.5,0.5
"26996","ENSG00000226806.1",0,0,0,0,0,0.5,0.5
"26997","ENSG00000226807.6",0,0,0,0,0,0.5,0.5
"26998","ENSG00000226808.3",0,0,0,0,0,0.5,0.5
"26999","ENSG00000226810.3",0,0,0,0,0,0.5,0.5
"27000","ENSG00000226812.2",0,0,0,0,0,0.5,0.5
"27001","ENSG00000226813.3",0,0,0,0,0,0.5,0.5
"27002","ENSG00000226814.2",0,0,0,0,0,0.5,0.5
"27003","ENSG00000226816.3",0,0,0,0,0,0.5,0.5
"27004","ENSG00000226818.1",0,0,0,0,0,0.5,0.5
"27005","ENSG00000226819.1",0,0,0,0,0,0.5,0.5
"27006","ENSG00000226820.2",0,0,0,0,0,0.5,0.5
"27007","ENSG00000226822.3",0,0,0,0,0,0.5,0.5
"27008","ENSG00000226823.1",0,0,0,0,0,0.5,0.5
"27009","ENSG00000226824.7",0,0,0,0,0,0.5,0.5
"27010","ENSG00000226825.2",0,0,0,0,0,0.5,0.5
"27011","ENSG00000226827.1",0,0,0,0,0,0.5,0.5
"27012","ENSG00000226828.2",0,0,0,0,0,0.5,0.5
"27013","ENSG00000226829.2",0,0,0,0,0,0.5,0.5
"27014","ENSG00000226831.1",0,0,0,0,0,0.5,0.5
"27015","ENSG00000226833.6",0,0,0,0,0,0.5,0.5
"27016","ENSG00000226835.3",0,0,0,0,0,0.5,0.5
"27017","ENSG00000226836.5",0,0,0,0,0,0.5,0.5
"27018","ENSG00000226837.2",0,0,0,0,0,0.5,0.5
"27019","ENSG00000226838.1",0,0,0,0,0,0.5,0.5
"27020","ENSG00000226839.1",0,0,0,0,0,0.5,0.5
"27021","ENSG00000226840.1",0,0,0,0,0,0.5,0.5
"27022","ENSG00000226842.1",0,0,0,0,0,0.5,0.5
"27023","ENSG00000226843.1",0,0,0,0,0,0.5,0.5
"27024","ENSG00000226845.1",0,0,0,0,0,0.5,0.5
"27025","ENSG00000226846.2",0,0,0,0,0,0.5,0.5
"27026","ENSG00000226847.1",0,0,0,0,0,0.5,0.5
"27027","ENSG00000226849.1",0,0,0,0,0,0.5,0.5
"27028","ENSG00000226851.1",0,0,0,0,0,0.5,0.5
"27029","ENSG00000226853.3",0,0,0,0,0,0.5,0.5
"27030","ENSG00000226854.1",0,0,0,0,0,0.5,0.5
"27031","ENSG00000226855.1",0,0,0,0,0,0.5,0.5
"27032","ENSG00000226856.7",0,0,0,0,0,0.5,0.5
"27033","ENSG00000226857.1",0,0,0,0,0,0.5,0.5
"27034","ENSG00000226859.1",0,0,0,0,0,0.5,0.5
"27035","ENSG00000226860.1",0,0,0,0,0,0.5,0.5
"27036","ENSG00000226861.1",0,0,0,0,0,0.5,0.5
"27037","ENSG00000226862.1",0,0,0,0,0,0.5,0.5
"27038","ENSG00000226863.1",0,0,0,0,0,0.5,0.5
"27039","ENSG00000226864.2",0,0,0,0,0,0.5,0.5
"27040","ENSG00000226867.1",0,0,0,0,0,0.5,0.5
"27041","ENSG00000226868.1",0,0,0,0,0,0.5,0.5
"27042","ENSG00000226869.6",0,0,0,0,0,0.5,0.5
"27043","ENSG00000226870.2",0,0,0,0,0,0.5,0.5
"27044","ENSG00000226871.1",0,0,0,0,0,0.5,0.5
"27045","ENSG00000226872.2",0,0,0,0,0,0.5,0.5
"27046","ENSG00000226873.1",0,0,0,0,0,0.5,0.5
"27047","ENSG00000226874.1",0,0,0,0,0,0.5,0.5
"27048","ENSG00000226875.1",0,0,0,0,0,0.5,0.5
"27049","ENSG00000226876.3",0,0,0,0,0,0.5,0.5
"27050","ENSG00000226877.9",0,0,0,0,0,0.5,0.5
"27051","ENSG00000226878.2",0,0,0,0,0,0.5,0.5
"27052","ENSG00000226881.5",0,0,0,0,0,0.5,0.5
"27053","ENSG00000226883.1",0,0,0,0,0,0.5,0.5
"27054","ENSG00000226884.1",0,0,0,0,0,0.5,0.5
"27055","ENSG00000226885.1",0,0,0,0,0,0.5,0.5
"27056","ENSG00000226886.1",0,0,0,0,0,0.5,0.5
"27057","ENSG00000226887.8",0,0,0,0,0,0.5,0.5
"27058","ENSG00000226888.2",0,0,0,0,0,0.5,0.5
"27059","ENSG00000226889.3",0,0,0,0,0,0.5,0.5
"27060","ENSG00000226890.1",0,0,0,0,0,0.5,0.5
"27061","ENSG00000226891.9",0,0,0,0,0,0.5,0.5
"27062","ENSG00000226899.1",0,0,0,0,0,0.5,0.5
"27063","ENSG00000226900.2",0,0,0,0,0,0.5,0.5
"27064","ENSG00000226902.1",0,0,0,0,0,0.5,0.5
"27065","ENSG00000226903.2",0,0,0,0,0,0.5,0.5
"27066","ENSG00000226904.1",0,0,0,0,0,0.5,0.5
"27067","ENSG00000226905.1",0,0,0,0,0,0.5,0.5
"27068","ENSG00000226906.1",0,0,0,0,0,0.5,0.5
"27069","ENSG00000226908.1",0,0,0,0,0,0.5,0.5
"27070","ENSG00000226912.1",0,0,0,0,0,0.5,0.5
"27071","ENSG00000226913.2",0,0,0,0,0,0.5,0.5
"27072","ENSG00000226915.1",0,0,0,0,0,0.5,0.5
"27073","ENSG00000226917.6",0,0,0,0,0,0.5,0.5
"27074","ENSG00000226918.1",0,0,0,0,0,0.5,0.5
"27075","ENSG00000226919.4",0,0,0,0,0,0.5,0.5
"27076","ENSG00000226920.1",0,0,0,0,0,0.5,0.5
"27077","ENSG00000226921.7",0,0,0,0,0,0.5,0.5
"27078","ENSG00000226925.1",0,0,0,0,0,0.5,0.5
"27079","ENSG00000226926.7",0,0,0,0,0,0.5,0.5
"27080","ENSG00000226927.1",0,0,0,0,0,0.5,0.5
"27081","ENSG00000226928.1",0,0,0,0,0,0.5,0.5
"27082","ENSG00000226929.3",0,0,0,0,0,0.5,0.5
"27083","ENSG00000226930.1",0,0,0,0,0,0.5,0.5
"27084","ENSG00000226933.1",0,0,0,0,0,0.5,0.5
"27085","ENSG00000226935.6",0,0,0,0,0,0.5,0.5
"27086","ENSG00000226937.9",0,0,0,0,0,0.5,0.5
"27087","ENSG00000226938.1",0,0,0,0,0,0.5,0.5
"27088","ENSG00000226939.1",0,0,0,0,0,0.5,0.5
"27089","ENSG00000226941.8",0,0,0,0,0,0.5,0.5
"27090","ENSG00000226942.2",0,0,0,0,0,0.5,0.5
"27091","ENSG00000226943.3",0,0,0,0,0,0.5,0.5
"27092","ENSG00000226944.1",0,0,0,0,0,0.5,0.5
"27093","ENSG00000226945.1",0,0,0,0,0,0.5,0.5
"27094","ENSG00000226946.1",0,0,0,0,0,0.5,0.5
"27095","ENSG00000226947.1",0,0,0,0,0,0.5,0.5
"27096","ENSG00000226948.2",0,0,0,0,0,0.5,0.5
"27097","ENSG00000226949.1",0,0,0,0,0,0.5,0.5
"27098","ENSG00000226950.7",0,0,0,0,0,0.5,0.5
"27099","ENSG00000226952.1",0,0,0,0,0,0.5,0.5
"27100","ENSG00000226953.8",0,0,0,0,0,0.5,0.5
"27101","ENSG00000226954.1",0,0,0,0,0,0.5,0.5
"27102","ENSG00000226955.1",0,0,0,0,0,0.5,0.5
"27103","ENSG00000226956.1",0,0,0,0,0,0.5,0.5
"27104","ENSG00000226957.1",0,0,0,0,0,0.5,0.5
"27105","ENSG00000226960.1",0,0,0,0,0,0.5,0.5
"27106","ENSG00000226961.3",0,0,0,0,0,0.5,0.5
"27107","ENSG00000226962.1",0,0,0,0,0,0.5,0.5
"27108","ENSG00000226963.1",0,0,0,0,0,0.5,0.5
"27109","ENSG00000226964.1",0,0,0,0,0,0.5,0.5
"27110","ENSG00000226965.2",0,0,0,0,0,0.5,0.5
"27111","ENSG00000226967.1",0,0,0,0,0,0.5,0.5
"27112","ENSG00000226968.1",0,0,0,0,0,0.5,0.5
"27113","ENSG00000226969.1",0,0,0,0,0,0.5,0.5
"27114","ENSG00000226970.2",0,0,0,0,0,0.5,0.5
"27115","ENSG00000226971.1",0,0,0,0,0,0.5,0.5
"27116","ENSG00000226972.2",0,0,0,0,0,0.5,0.5
"27117","ENSG00000226973.1",0,0,0,0,0,0.5,0.5
"27118","ENSG00000226976.3",0,0,0,0,0,0.5,0.5
"27119","ENSG00000226977.1",0,0,0,0,0,0.5,0.5
"27120","ENSG00000226978.1",0,0,0,0,0,0.5,0.5
"27121","ENSG00000226979.8",0,0,0,0,0,0.5,0.5
"27122","ENSG00000226981.2",0,0,0,0,0,0.5,0.5
"27123","ENSG00000226982.4",0,0,0,0,0,0.5,0.5
"27124","ENSG00000226983.3",0,0,0,0,0,0.5,0.5
"27125","ENSG00000226984.1",0,0,0,0,0,0.5,0.5
"27126","ENSG00000226985.7",0,0,0,0,0,0.5,0.5
"27127","ENSG00000226986.4",0,0,0,0,0,0.5,0.5
"27128","ENSG00000226987.1",0,0,0,0,0,0.5,0.5
"27129","ENSG00000226989.1",0,0,0,0,0,0.5,0.5
"27130","ENSG00000226990.1",0,0,0,0,0,0.5,0.5
"27131","ENSG00000226991.2",0,0,0,0,0,0.5,0.5
"27132","ENSG00000226992.1",0,0,0,0,0,0.5,0.5
"27133","ENSG00000226994.8",0,0,0,0,0,0.5,0.5
"27134","ENSG00000226995.9",0,0,0,0,0,0.5,0.5
"27135","ENSG00000226996.5",0,0,0,0,0,0.5,0.5
"27136","ENSG00000226998.1",0,0,0,0,0,0.5,0.5
"27137","ENSG00000226999.1",0,0,0,0,0,0.5,0.5
"27138","ENSG00000227000.2",0,0,0,0,0,0.5,0.5
"27139","ENSG00000227001.3",0,0,0,0,0,0.5,0.5
"27140","ENSG00000227002.2",0,0,0,0,0,0.5,0.5
"27141","ENSG00000227004.2",0,0,0,0,0,0.5,0.5
"27142","ENSG00000227006.2",0,0,0,0,0,0.5,0.5
"27143","ENSG00000227007.1",0,0,0,0,0,0.5,0.5
"27144","ENSG00000227008.2",0,0,0,0,0,0.5,0.5
"27145","ENSG00000227009.1",0,0,0,0,0,0.5,0.5
"27146","ENSG00000227011.4",0,0,0,0,0,0.5,0.5
"27147","ENSG00000227012.3",0,0,0,0,0,0.5,0.5
"27148","ENSG00000227013.3",0,0,0,0,0,0.5,0.5
"27149","ENSG00000227014.6",0,0,0,0,0,0.5,0.5
"27150","ENSG00000227015.1",0,0,0,0,0,0.5,0.5
"27151","ENSG00000227016.3",0,0,0,0,0,0.5,0.5
"27152","ENSG00000227017.1",0,0,0,0,0,0.5,0.5
"27153","ENSG00000227018.1",0,0,0,0,0,0.5,0.5
"27154","ENSG00000227019.2",0,0,0,0,0,0.5,0.5
"27155","ENSG00000227021.1",0,0,0,0,0,0.5,0.5
"27156","ENSG00000227023.1",0,0,0,0,0,0.5,0.5
"27157","ENSG00000227028.6",0,0,0,0,0,0.5,0.5
"27158","ENSG00000227029.1",0,0,0,0,0,0.5,0.5
"27159","ENSG00000227032.1",0,0,0,0,0,0.5,0.5
"27160","ENSG00000227033.1",0,0,0,0,0,0.5,0.5
"27161","ENSG00000227034.1",0,0,0,0,0,0.5,0.5
"27162","ENSG00000227035.1",0,0,0,0,0,0.5,0.5
"27163","ENSG00000227036.8",0,0,0,0,0,0.5,0.5
"27164","ENSG00000227038.3",0,0,0,0,0,0.5,0.5
"27165","ENSG00000227039.6",0,0,0,0,0,0.5,0.5
"27166","ENSG00000227040.4",0,0,0,0,0,0.5,0.5
"27167","ENSG00000227042.1",0,0,0,0,0,0.5,0.5
"27168","ENSG00000227043.3",0,0,0,0,0,0.5,0.5
"27169","ENSG00000227045.1",0,0,0,0,0,0.5,0.5
"27170","ENSG00000227047.1",0,0,0,0,0,0.5,0.5
"27171","ENSG00000227048.2",0,0,0,0,0,0.5,0.5
"27172","ENSG00000227050.1",0,0,0,0,0,0.5,0.5
"27173","ENSG00000227051.6",0,0,0,0,0,0.5,0.5
"27174","ENSG00000227053.1",0,0,0,0,0,0.5,0.5
"27175","ENSG00000227054.1",0,0,0,0,0,0.5,0.5
"27176","ENSG00000227055.1",0,0,0,0,0,0.5,0.5
"27177","ENSG00000227056.2",0,0,0,0,0,0.5,0.5
"27178","ENSG00000227057.10",0,0,0,0,0,0.5,0.5
"27179","ENSG00000227058.1",0,0,0,0,0,0.5,0.5
"27180","ENSG00000227059.6",0,0,0,0,0,0.5,0.5
"27181","ENSG00000227060.7",0,0,0,0,0,0.5,0.5
"27182","ENSG00000227061.2",0,0,0,0,0,0.5,0.5
"27183","ENSG00000227062.2",0,0,0,0,0,0.5,0.5
"27184","ENSG00000227063.5",0,0,0,0,0,0.5,0.5
"27185","ENSG00000227064.1",0,0,0,0,0,0.5,0.5
